,g_id,s_id,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,c,rs,pred
1530,2.54710458535642e+18,1.2376793411065e+18,27.0934200287,22.206659317,21.5146121979,20.2052211761,19.3035392761,0.11627130960000001,0.0905978158,0.0626751482,0.0465743542,0.0346427634,22.9272956848,25.0208721161,-4.1661243439,0.7206363678000001,1.4126834869,2.7220745087,3.6237564087000003,4.8867607117,5.578807830800001,6.8881988525999995,7.7898807526,0.6920471190999999,2.0014381409,2.9031200408999998,1.3093910218,2.2110729218,0.9016818999999999,-2.0935764313,2.0725479125999997,-2.8142127991000003,-3.5062599182,-4.81565094,-5.71733284,0,-0.000393096,1
1545,2.90830734901904e+18,1.2376794339809e+18,22.8032741547,22.144733429000002,22.3405437469,22.341381073,22.580766677899998,0.2174479365,0.1694339514,0.1172136292,0.0871022865,0.0647881031,22.023742675799998,22.1831741333,-0.7795314789,-0.12099075320000001,-0.3168010711,-0.3176383972,-0.5570240021,0.6585407257,0.4627304078,0.46189308170000004,0.2225074768,-0.1958103179,-0.19664764399999998,-0.4360332489,-0.0008373261,-0.24022293100000003,-0.2393856049,-0.1594314575,0.6201000214,-0.0384407043,0.15736961359999999,0.1582069397,0.3975925446,0,-0.0002827655,0
1568,2.9175608388784e+18,1.23767943452459e+18,21.2799701691,20.3576374054,20.1390628815,20.1816368103,19.9728069305,0.1824762672,0.1421842724,0.09836242349999999,0.0730938241,0.0543683767,22.3279018402,22.9550628662,1.0479316711,1.9702644347999998,2.1888389587,2.1462650299,2.3550949097,0.9223327637000001,1.1409072876000002,1.0983333588,1.3071632386,0.2185745239,0.17600059510000002,0.3848304749,-0.0425739288,0.16625595099999999,0.2088298798,-0.627161026,-1.6750926971000002,-2.5974254608000003,-2.8159999847000003,-2.7734260559,-2.9822559357,0,-0.0009022505,1
1572,2.44774391837622e+18,1.23767943505845e+18,22.8982257843,21.8821144104,21.989030838,22.4592704773,21.5958786011,0.1400995106,0.10916459560000001,0.0755195618,0.0561191291,0.0417423211,22.4493732452,23.3218288422,-0.44885253909999995,0.5672588348,0.46034240719999997,-0.0098972321,0.8534946441,1.0161113739,0.9091949463,0.438955307,1.3023471832,-0.1069164276,-0.5771560669,0.2862358093,-0.4702396393,0.39315223689999995,0.8633918762,-0.8724555970000001,-0.42360305789999997,-1.4397144318000001,-1.3327980042,-0.8625583648999999,-1.7259502411,0,-0.00046385919999999997,0
1575,2.91900339813404e+18,1.23767943506028e+18,21.7841949463,21.545206069899997,21.6835517883,21.7632312775,21.1926498413,0.12503704429999998,0.09742801640000001,0.0674002469,0.0500856079,0.0372544937,22.701379776,23.7458972931,0.9171848297,1.1561737061,1.0178279877,0.9381484984999999,1.5087299347,0.2389888764,0.10064315800000001,0.020963668799999998,0.591545105,-0.1383457184,-0.21802520760000002,0.3525562286,-0.0796794892,0.490901947,0.5705814362,-1.0445175170999998,-1.9617023468,-2.2006912231999998,-2.0623455047999997,-1.9826660156,-2.5532474518,0,0.0031223081,1
1584,6.3766860193564e+18,1.23767943559368e+18,22.0370903015,21.5553150177,21.9734210968,22.134099960300002,21.338815689100002,0.1577271223,0.1228998974,0.0850215852,0.0631801486,0.0469944216,21.6884117126,21.5408630371,-0.34867858890000003,0.1330966949,-0.2850093842,-0.44568824770000004,0.3495960235,0.4817752838,0.0636692047,-0.09700965880000001,0.6982746124,-0.41810607909999997,-0.5787849426,0.21649932859999999,-0.1606788635,0.6346054077000001,0.7952842712,0.1475486755,0.4962272644,0.0144519806,0.4325580597,0.5932369232,-0.20204734800000002,0,-6.925951311131939e-05,0
1597,2.91559051404143e+18,1.23767943613494e+18,22.8342838287,21.8985061646,20.7533340454,19.4323329926,18.5859222412,0.2020010948,0.15739788119999998,0.1088871285,0.0809148028,0.0601857491,23.0734195709,23.9733028412,0.2391357422,1.1749134063,2.3200855255,3.6410865783,4.4874973297,0.9357776641,2.0809497833,3.4019508361,4.2483615875,1.1451721192,2.466173172,3.3125839233999996,1.3210010528,2.1674118042,0.8464107514,-0.8998832703,-1.1390190125,-2.0747966766,-3.2199687958,-4.5409698486000005,-5.387380599999999,0,-0.0001228582,0
1610,2.54710458535641e+18,1.23767943988904e+18,26.5975914001,22.6804485321,21.7777633667,21.2441635132,20.0902271271,0.1120280176,0.0872914717,0.0603878349,0.0448746346,0.0333784819,23.3215503693,24.1625480652,-3.2760410307999996,0.6411018372,1.5437870026,2.0773868561,3.2313232422000002,3.917142868,4.819828033399999,5.3534278869,6.507364272999999,0.9026851654000001,1.4362850188999998,2.590221405,0.5335998535,1.6875362396,1.1539363861,-0.8409976959000001,2.4350433349,-1.4820995331,-2.3847846985,-2.918384552,-4.0723209381,0,-0.0040204111,1
1615,6.37605268347893e+18,1.2376794554617e+18,23.104377746599997,21.8884983063,21.883890152,22.2368030548,21.741342544600002,0.133754164,0.1042203307,0.0720991418,0.0535773896,0.039851736299999996,22.8776283264,22.843357086199997,-0.2267494202,0.9891300201000001,0.9937381744,0.6408252715999999,1.1362857818,1.2158794403,1.2204875946,0.8675746918,1.3630352019999998,0.0046081543,-0.34830474850000004,0.1471557617,-0.35291290280000004,0.1425476074,0.49546051020000004,0.0342712402,0.2610206604,-0.9548587798999999,-0.9594669342000001,-0.6065540314,-1.1020145416,0,2.05576197913615e-05,1
1616,6.37605268347893e+18,1.2376794554617e+18,23.104377746599997,21.8884983063,21.883890152,22.2368030548,21.741342544600002,0.133754164,0.1042203307,0.0720991418,0.0535773896,0.039851736299999996,22.8776283264,22.843357086199997,-0.2267494202,0.9891300201000001,0.9937381744,0.6408252715999999,1.1362857818,1.2158794403,1.2204875946,0.8675746918,1.3630352019999998,0.0046081543,-0.34830474850000004,0.1471557617,-0.35291290280000004,0.1425476074,0.49546051020000004,0.0342712402,0.2610206604,-0.9548587798999999,-0.9594669342000001,-0.6065540314,-1.1020145416,0,-0.0003133826,1
1617,6.37605268347893e+18,1.2376794554617e+18,23.104377746599997,21.8884983063,21.883890152,22.2368030548,21.741342544600002,0.133754164,0.1042203307,0.0720991418,0.0535773896,0.039851736299999996,22.8776283264,22.843357086199997,-0.2267494202,0.9891300201000001,0.9937381744,0.6408252715999999,1.1362857818,1.2158794403,1.2204875946,0.8675746918,1.3630352019999998,0.0046081543,-0.34830474850000004,0.1471557617,-0.35291290280000004,0.1425476074,0.49546051020000004,0.0342712402,0.2610206604,-0.9548587798999999,-0.9594669342000001,-0.6065540314,-1.1020145416,0,0.0021844492000000003,1
1618,6.37605268347893e+18,1.2376794554617e+18,23.104377746599997,21.8884983063,21.883890152,22.2368030548,21.741342544600002,0.133754164,0.1042203307,0.0720991418,0.0535773896,0.039851736299999996,22.8776283264,22.843357086199997,-0.2267494202,0.9891300201000001,0.9937381744,0.6408252715999999,1.1362857818,1.2158794403,1.2204875946,0.8675746918,1.3630352019999998,0.0046081543,-0.34830474850000004,0.1471557617,-0.35291290280000004,0.1425476074,0.49546051020000004,0.0342712402,0.2610206604,-0.9548587798999999,-0.9594669342000001,-0.6065540314,-1.1020145416,0,2.05576197913615e-05,1
1619,6.37605268347893e+18,1.2376794554617e+18,23.104377746599997,21.8884983063,21.883890152,22.2368030548,21.741342544600002,0.133754164,0.1042203307,0.0720991418,0.0535773896,0.039851736299999996,22.8776283264,22.843357086199997,-0.2267494202,0.9891300201000001,0.9937381744,0.6408252715999999,1.1362857818,1.2158794403,1.2204875946,0.8675746918,1.3630352019999998,0.0046081543,-0.34830474850000004,0.1471557617,-0.35291290280000004,0.1425476074,0.49546051020000004,0.0342712402,0.2610206604,-0.9548587798999999,-0.9594669342000001,-0.6065540314,-1.1020145416,0,-0.0003133826,1
1620,6.37605268347893e+18,1.2376794554617e+18,23.104377746599997,21.8884983063,21.883890152,22.2368030548,21.741342544600002,0.133754164,0.1042203307,0.0720991418,0.0535773896,0.039851736299999996,22.8776283264,22.843357086199997,-0.2267494202,0.9891300201000001,0.9937381744,0.6408252715999999,1.1362857818,1.2158794403,1.2204875946,0.8675746918,1.3630352019999998,0.0046081543,-0.34830474850000004,0.1471557617,-0.35291290280000004,0.1425476074,0.49546051020000004,0.0342712402,0.2610206604,-0.9548587798999999,-0.9594669342000001,-0.6065540314,-1.1020145416,0,0.0021844492000000003,1
1621,6.37605268347893e+18,1.23767945546184e+18,22.797042846700002,20.9907474518,20.3925457001,19.3395709991,18.6381111145,0.127782017,0.09956688429999999,0.0688799098,0.051185153399999996,0.0380723514,22.590579986599998,22.691780090300004,-0.2064628601,1.5998325348,2.1980342865,3.2510089875,3.9524688721,1.8062953949,2.4044971466,3.4574718476,4.1589317322,0.5982017517,1.6511764527000001,2.3526363373,1.052974701,1.7544345856,0.7014598846,-0.10120010369999999,0.1052627564,-1.7010326384999999,-2.2992343902,-3.3522090912,-4.0536689758,0,-0.00013453479999999998,0
1625,6.37598239419165e+18,1.23767945599903e+18,21.1755218506,20.7225265503,20.9117012024,21.007944107100002,22.151533126799997,0.120403409,0.09381752460000001,0.0649025291,0.0482295342,0.0358739123,21.783000945999998,22.1082611084,0.6074790954,1.0604743957,0.8712997436,0.7750568389,-0.3685321808,0.4529953003,0.2638206482,0.1675777435,-0.9760112762,-0.1891746521,-0.28541755679999997,-1.4290065765,-0.0962429047,-1.2398319244,-1.1435890197,-0.3252601624,-0.9327392578,-1.3857345581,-1.1965599059999998,-1.1003170012999999,0.0432720184,0,-0.0002836704,0
1626,6.37598239419165e+18,1.23767945599903e+18,21.1755218506,20.7225265503,20.9117012024,21.007944107100002,22.151533126799997,0.120403409,0.09381752460000001,0.0649025291,0.0482295342,0.0358739123,21.783000945999998,22.1082611084,0.6074790954,1.0604743957,0.8712997436,0.7750568389,-0.3685321808,0.4529953003,0.2638206482,0.1675777435,-0.9760112762,-0.1891746521,-0.28541755679999997,-1.4290065765,-0.0962429047,-1.2398319244,-1.1435890197,-0.3252601624,-0.9327392578,-1.3857345581,-1.1965599059999998,-1.1003170012999999,0.0432720184,0,-0.00010080319999999999,0
1645,6.38094331227302e+18,1.23767945707559e+18,22.498315811199998,21.6133842468,21.7627639771,22.160976409899998,21.9769992828,0.44028079509999996,0.3430638313,0.23732995989999997,0.17636159059999998,0.1311806291,21.644033431999997,21.407115936300002,-0.8542823792,0.0306491852,-0.1187305451,-0.5169429779,-0.33296585079999996,0.8849315644,0.7355518340999999,0.3373394013,0.5213165284000001,-0.14937973029999999,-0.5475921631,-0.363615036,-0.3982124328,-0.2142353057,0.1839771271,0.2369174957,1.0911998749,0.2062683105,0.3556480408,0.7538604736,0.5698833464999999,0,0.0017095564000000002,0
1680,6.38094338743495e+18,1.23767945975038e+18,20.8490104675,20.2724380493,20.2582988739,20.1825256348,20.038511276199998,0.166734159,0.1299181283,0.0898767635,0.0667880625,0.04967805,21.0281944275,22.2024612427,0.17918396,0.7557563782,0.7698955536,0.8456687927,0.9896831513,0.5765724182,0.5907115936,0.6664848327,0.8104991912999999,0.0141391754,0.0899124145,0.23392677309999999,0.0757732391,0.2197875977,0.1440143586,-1.1742668152,-1.3534507752,-1.9300231934,-1.9441623688,-2.0199356079,-2.1639499665,0,0.0001614859,1
1686,6.37735456322827e+18,1.23767945975418e+18,21.3207607269,20.9288024902,21.1709041595,21.555973053000002,21.3504886627,0.3644385636,0.2839680612,0.1964477897,0.1459817588,0.1085836142,21.0980072021,22.2420864105,-0.2227535248,0.16920471190000003,-0.0728969574,-0.4579658509,-0.2524814606,0.3919582367,0.1498565674,-0.2352123261,-0.0297279358,-0.2421016693,-0.6271705628,-0.4216861725,-0.3850688935,-0.1795845032,0.2054843903,-1.1440792084,-0.9213256836,-1.3132839203,-1.071182251,-0.6861133575,-0.8915977478,0,-0.0001839267,0
1694,6.37735452242608e+18,1.23767946028987e+18,21.6178264618,21.6915073395,21.811948776199998,21.9912128448,22.414436340300004,0.2355852723,0.1835664511,0.12699042259999999,0.0943674892,0.0701920763,21.5420265198,21.430482864400002,-0.075799942,-0.14948081970000002,-0.2699222564,-0.449186325,-0.8724098204999999,-0.0736808777,-0.19412231440000002,-0.373386383,-0.7966098785,-0.1204414367,-0.2997055053,-0.7229290008,-0.1792640686,-0.6024875640999999,-0.4232234955,0.1115436554,0.18734359739999998,0.26102447510000004,0.3814659118,0.5607299804,0.9839534759,0,0.0026500982,0
1697,6.38094334233779e+18,1.23767946082235e+18,21.498666763299997,21.0246982574,20.9869632721,21.1522350311,22.4261932373,0.2358602583,0.18378071489999998,0.12713864449999998,0.09447764609999999,0.07027401030000001,21.5731048584,22.382942199699997,0.0744380951,0.548406601,0.5861415863,0.42086982729999994,-0.8530883789,0.47396850590000006,0.5117034912,0.3464317322,-0.9275264740000001,0.037734985299999996,-0.1275367737,-1.4014949799,-0.165271759,-1.4392299652,-1.2739582062,-0.8098373413,-0.8842754364000001,-1.3582439423,-1.3959789275999999,-1.2307071686,0.0432510376,0,-9.713265899335971e-05,0
1698,6.38094334233779e+18,1.23767946082235e+18,21.498666763299997,21.0246982574,20.9869632721,21.1522350311,22.4261932373,0.2358602583,0.18378071489999998,0.12713864449999998,0.09447764609999999,0.07027401030000001,21.5731048584,22.382942199699997,0.0744380951,0.548406601,0.5861415863,0.42086982729999994,-0.8530883789,0.47396850590000006,0.5117034912,0.3464317322,-0.9275264740000001,0.037734985299999996,-0.1275367737,-1.4014949799,-0.165271759,-1.4392299652,-1.2739582062,-0.8098373413,-0.8842754364000001,-1.3582439423,-1.3959789275999999,-1.2307071686,0.0432510376,0,0.00020999,0
1705,6.38094335951766e+18,1.2376794608232e+18,21.1583538055,20.926975250199998,21.193122863800003,21.4103336334,22.4933567047,0.12379031630000001,0.0964565799,0.0667282119,0.049586214100000005,0.0368830338,20.8410663605,20.582176208499998,-0.317287445,-0.0859088897,-0.3520565033,-0.5692672729,-1.6522903441999999,0.2313785553,-0.0347690583,-0.2519798279,-1.3350028992,-0.2661476136,-0.4833583832,-1.5663814544999999,-0.21721076960000002,-1.3002338409,-1.0830230713,0.258890152,0.576177597,0.34479904170000003,0.6109466553,0.8281574249,1.9111804962,0,0.0024213973,0
1711,6.38094339495114e+18,1.23767946082465e+18,20.5501308441,20.122741699200002,20.1889953613,20.2962856293,20.784851074200002,0.132665962,0.1033724248,0.071512565,0.0531414971,0.0395275131,20.964450836199997,22.1360931396,0.41431999210000003,0.841709137,0.7754554749,0.6681652069,0.179599762,0.4273891449,0.3611354828,0.2538452148,-0.2347202301,-0.0662536621,-0.17354393010000002,-0.662109375,-0.10729026800000001,-0.5958557129,-0.48856544490000003,-1.1716423034,-1.5859622955000001,-2.0133514404,-1.9470977783,-1.8398075103,-1.3512420654,0,-0.0001458757,0
1717,6.37735456215453e+18,1.23767946082838e+18,22.761745452899998,21.874340057399998,22.1358661652,22.417087554899997,22.3616924286,0.2274770737,0.17724859710000002,0.1226197556,0.0911196172,0.0677762553,21.9351787567,22.128589630100002,-0.8265666962,0.0608386993,-0.20068740850000003,-0.4819087982,-0.4265136719,0.8874053955,0.6258792877,0.34465789799999996,0.4000530243,-0.2615261078,-0.5427474975,-0.48735237119999997,-0.2812213897,-0.2258262634,0.0553951263,-0.1934108734,0.6331558228,-0.2542495727,0.0072765351,0.2884979248,0.2331027985,0,-0.0005680794999999999,0
1736,6.37735455141711e+18,1.2376794613646e+18,22.0307579041,21.4169082642,21.515720367399997,21.630519866900002,22.204545974699997,0.17992673809999998,0.1401976943,0.0969881117,0.0720725656,0.0536087453,21.758674621599997,22.0915851593,-0.2720832825,0.3417663574,0.24295425420000002,0.1281547547,-0.44587135310000003,0.6138496399,0.5150375367,0.4002380372,-0.17378807059999998,-0.0988121032,-0.2136116027,-0.7876377105,-0.1147994995,-0.6888256073000001,-0.5740261078,-0.3329105377,-0.06082725519999999,-0.6746768951000001,-0.5758647919,-0.46106529240000005,0.1129608154,0,0.00038456440000000003,0
1742,6.37735452135235e+18,1.23767946190042e+18,21.4206142426,20.8674430847,20.9419364929,21.0491752625,21.029636383099998,0.1776264757,0.1384053528,0.09574817869999999,0.0711511597,0.0529233925,21.5224437714,21.151664733900002,0.10182952880000001,0.6550006867,0.5805072785000001,0.4732685089,0.4928073883,0.5531711579,0.4786777497,0.3714389801,0.3909778595,-0.0744934082,-0.1817321778,-0.1621932984,-0.1072387696,-0.08769989019999999,0.0195388794,0.3707790375,0.2689495087,-0.28422164920000004,-0.209728241,-0.1024894714,-0.1220283508,0,-0.0004290144,0
1754,6.38094334126405e+18,1.23767947640137e+18,21.411872863800003,20.848772049,20.9835948944,21.0195465088,20.7204475403,0.1328632236,0.1035261154,0.0716188923,0.0532205105,0.039586283300000004,21.3147106171,21.920679092399997,-0.0971622467,0.4659385681,0.3311157227,0.2951641083,0.5942630768,0.5631008148,0.42827796939999996,0.392326355,0.6914253235,-0.1348228454,-0.1707744598,0.12832450869999998,-0.0359516144,0.2631473541,0.2990989685,-0.6059684753,-0.5088062286,-1.0719070434,-0.937084198,-0.9011325836,-1.2002315521,0,0.0003112804,1
1755,6.38094334126405e+18,1.23767947640137e+18,21.411872863800003,20.848772049,20.9835948944,21.0195465088,20.7204475403,0.1328632236,0.1035261154,0.0716188923,0.0532205105,0.039586283300000004,21.3147106171,21.920679092399997,-0.0971622467,0.4659385681,0.3311157227,0.2951641083,0.5942630768,0.5631008148,0.42827796939999996,0.392326355,0.6914253235,-0.1348228454,-0.1707744598,0.12832450869999998,-0.0359516144,0.2631473541,0.2990989685,-0.6059684753,-0.5088062286,-1.0719070434,-0.937084198,-0.9011325836,-1.2002315521,0,-0.00010731569999999999,1
1764,3.05488544314112e+18,1.23767947640694e+18,21.8903942108,21.0608844757,21.3641052246,20.8087520599,20.856754303,0.2631400824,0.20503696800000001,0.1418436319,0.10540501769999999,0.0784019679,22.650279998800002,23.714956283600003,0.759885788,1.5893955231,1.2861747742,1.8415279388999999,1.7935256958,0.8295097351,0.5262889862,1.0816421509,1.0336399078,-0.3032207489,0.2521324158,0.2041301727,0.5553531647,0.5073509216,-0.048002243099999994,-1.0646762848,-1.8245620728,-2.6540718079,-2.350851059,-2.9062042237,-2.8582019806,0,-0.0004380042,1
1786,6.37735450309873e+18,1.23767947694198e+18,21.043588638299997,21.3853359222,21.1423587799,20.4815273285,19.6573162079,0.2291131765,0.17852343620000002,0.1235016882,0.0917749926,0.0682637319,21.940227508499998,21.6611995697,0.8966388702,0.5548915863,0.7978687286,1.45870018,2.2829113006,-0.34174728390000003,-0.0987701416,0.5620613098,1.3862724303999998,0.2429771423,0.9038085937,1.7280197143,0.6608314514,1.4850425719999998,0.8242111206,0.2790279388,-0.6176109314,-0.2758636475,-0.5188407897999999,-1.1796722412,-2.0038833618000003,0,-0.0002835761,0
1787,6.3773545202786e+18,1.2376794769425e+18,21.632389068600002,20.81432724,20.0654315948,19.058807373,18.48787117,0.1795999706,0.13994307820000002,0.09681198,0.0719416738,0.0535113886,21.5537185669,21.5072212219,-0.07867050169999999,0.7393913269,1.4882869721,2.4949111938999997,3.0658473969,0.8180618286,1.5669574738,2.5735816956,3.1445178986,0.7488956452,1.7555198669999998,2.32645607,1.0066242218,1.5775604248,0.5709362029999999,0.046497345,0.1251678467,-0.6928939819,-1.4417896271000001,-2.4484138489,-3.0193500519,0,5.5151904234662694e-06,1
