g_id,s_id,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,c,rs,pred
6.37615830424093E+018,1.23767861956221E+018,21.8344459534,21.2796211243,21.1574211121,21.122838974,20.6330509186,0.2832607031,0.2207148075,0.1526894867,0.1134646535,0.084396854,22.0631217957,22.524980545,0.2286758423,0.7835006714,0.9057006836,0.9402828217,1.4300708771,0.5548248291,0.6770248413,0.7116069794,1.2013950348,0.1222000122,0.1567821503,0.6465702057,0.0345821381,0.5243701935,0.4897880554,-0.4618587493,-0.6905345916,-1.2453594207,-1.3675594329,-1.402141571,-1.8919296264,1,0.7927001715,1
6.37615830209345E+018,1.237678619563E+018,21.1425762177,20.6425991058,20.5181255341,20.2757167816,19.8884925842,0.3712273836,0.289257884,0.2001072615,0.1487011313,0.1106063277,21.8151187897,22.4274406433,0.672542572,1.1725196839,1.2969932556,1.5394020081,1.9266262055,0.4999771119,0.6244506836,0.8668594361,1.2540836335,0.1244735717,0.3668823242,0.7541065216,0.2424087525,0.6296329499,0.3872241974,-0.6123218536,-1.2848644256,-1.7848415375,-1.9093151092,-2.1517238617,-2.5389480591,1,0.724703908,1
6.38101373470429E+018,1.23767861956562E+018,21.6912269592,21.1974849701,21.1080265045,20.9144592285,20.6228523254,0.0979524627,0.0763238966,0.0528005175,0.039236445,0.0291847046,22.1741390228,22.4538650513,0.4829120636,0.9766540527,1.0661125183,1.2596797943,1.5512866974,0.4937419891,0.5832004547,0.7767677307,1.0683746338,0.0894584656,0.2830257416,0.5746326447,0.193567276,0.4851741791,0.2916069031,-0.2797260285,-0.7626380921,-1.2563800812,-1.3458385468,-1.5394058228,-1.8310127259,1,1.3909413815,1
6.38101373363055E+018,1.23767861956615E+018,20.9397201538,20.6916542053,20.4526634216,20.0694961548,20.1912498474,0.0820184126,0.063908197,0.0442113914,0.0328538045,0.0244371928,20.7445106506,21.6403541565,-0.1952095032,0.0528564453,0.291847229,0.6750144958,0.5532608032,0.2480659485,0.4870567322,0.870223999,0.7484703064,0.2389907837,0.6221580505,0.5004043579,0.3831672668,0.2614135742,-0.1217536926,-0.8958435059,-0.7006340027,-0.9486999512,-1.1876907349,-1.5708580017,-1.4491043091,1,1.5898383856,1
6.38101373363055E+018,1.23767861956641E+018,20.3320293427,20.1400661469,19.7682704926,19.6085529327,19.6062660217,0.1019858792,0.079466708,0.0549747013,0.0408520959,0.0303864535,21.1883506775,22.2387676239,0.8563213348,1.0482845306,1.4200801849,1.5797977448,1.5820846558,0.1919631958,0.5637588501,0.72347641,0.725763321,0.3717956543,0.5315132142,0.5338001252,0.1597175599,0.1620044709,0.002286911,-1.0504169464,-1.9067382812,-2.098701477,-2.4704971313,-2.6302146912,-2.6325016022,1,1.4084204435,1
6.38101373040932E+018,1.23767861956739E+018,21.1352329254,20.9166984558,20.9051322937,20.5491008759,20.4706268311,0.1346468627,0.1049159244,0.0725803524,0.0539349802,0.0401177183,22.0355854034,21.9899349213,0.900352478,1.1188869476,1.1304531097,1.4864845275,1.5649585723,0.2185344696,0.2301006317,0.5861320495,0.6646060943,0.0115661621,0.3675975799,0.4460716247,0.3560314178,0.4345054626,0.0784740448,0.0456504821,-0.8547019959,-1.0732364655,-1.0848026276,-1.4408340454,-1.5193080902,1,1.7463538647,1
6.38101373040932E+018,1.23767861956739E+018,21.0576305389,21.5162181854,20.862449646,20.9078426361,20.8621349335,0.1239668652,0.0965941399,0.0668233782,0.049656935,0.0369356349,21.2931690216,21.9914875031,0.2355384827,-0.2230491638,0.4307193756,0.3853263855,0.4310340881,-0.4585876465,0.1951808929,0.1497879028,0.1954956054,0.6537685394,0.6083755493,0.6540832519,-0.0453929901,0.0003147125,0.0457077026,-0.6983184815,-0.9338569642,-0.4752693177,-1.1290378571,-1.083644867,-1.1293525696,1,1.2392193079,1
2.50308893567196E+018,1.23767861957408E+018,20.8959407806,20.8685894012,20.4578647614,20.3594646454,20.1911563873,0.1195808947,0.0931766257,0.06445916,0.0479000621,0.0356288441,22.2130680084,24.1041316986,1.3171272278,1.3444786072,1.755203247,1.853603363,2.0219116211,0.0273513794,0.4380760192,0.5364761352,0.7047843933,0.4107246398,0.5091247558,0.6774330139,0.098400116,0.2667083741,0.1683082581,-1.8910636902,-3.208190918,-3.2355422974,-3.6462669372,-3.7446670532,-3.9129753113,1,1.3760240078,1
2.91784231385511E+018,1.23767861957434E+018,21.3666229248,21.6306495667,21.2104187012,21.3297309875,21.2885112762,0.1159511283,0.0903483331,0.062502563,0.0464460999,0.0345473662,22.3332920074,23.5158805847,0.9666690826,0.7026424407,1.1228733062,1.0035610199,1.0447807312,-0.2640266419,0.1562042236,0.0368919373,0.0781116486,0.4202308655,0.3009185792,0.3421382905,-0.1193122863,-0.078092575,0.0412197113,-1.1825885773,-2.1492576599,-1.885231018,-2.3054618835,-2.1861495972,-2.2273693085,1,1.356897831,1
6.38027485644797E+018,1.23767861957552E+018,20.4926452637,20.2533836365,20.2428722382,20.1124629974,19.97813797,0.0965624601,0.0752408206,0.0520512499,0.0386796556,0.0287705585,21.0597648621,22.164888382,0.5671195984,0.8063812256,0.8168926239,0.9473018647,1.0816268921,0.2392616272,0.2497730255,0.3801822663,0.5145072937,0.0105113983,0.1409206391,0.2752456665,0.1304092408,0.2647342682,0.1343250274,-1.1051235199,-1.6722431183,-1.9115047455,-1.9220161438,-2.0524253846,-2.186750412,1,0.7302677035,1
6.38027485644797E+018,1.23767861957558E+018,21.5457458496,21.2475013733,21.0549545288,20.8494567871,20.3486328125,0.0949322954,0.073970601,0.051172521,0.0380266681,0.0282848552,22.1860599518,22.0348529816,0.6403141022,0.9385585785,1.131105423,1.3366031647,1.8374271393,0.2982444763,0.4907913208,0.6962890625,1.1971130371,0.1925468445,0.3980445862,0.8988685608,0.2054977417,0.7063217163,0.5008239746,0.1512069702,-0.489107132,-0.7873516083,-0.9798984528,-1.1853961945,-1.6862201691,1,0.7435243726,1
6.38027487470158E+018,1.2376786195765E+018,20.4908599854,20.0966796875,20.1570472717,20.1716136932,19.9020042419,0.120839864,0.0941576064,0.0651377961,0.0484043621,0.0360039547,20.7376422882,21.8380851746,0.2467823028,0.6409626007,0.5805950165,0.566028595,0.8356380463,0.3941802979,0.3338127137,0.3192462922,0.5888557435,-0.0603675842,-0.0749340057,0.1946754456,-0.0145664215,0.2550430298,0.2696094513,-1.1004428864,-1.3472251892,-1.7414054871,-1.6810379029,-1.6664714814,-1.9360809327,1,0.7263512015,1
6.38027487470158E+018,1.2376786195765E+018,21.1641178131,21.1166629791,20.8723106384,20.8678035736,20.7285556793,0.126827687,0.0988232791,0.0683654845,0.0508028828,0.0377880111,21.3032627106,21.7850799561,0.1391448975,0.1865997315,0.4309520722,0.435459137,0.5747070313,0.047454834,0.2918071747,0.2963142395,0.4355621338,0.2443523407,0.2488594055,0.3881072998,0.0045070648,0.1437549591,0.1392478943,-0.4818172455,-0.620962143,-0.668416977,-0.9127693177,-0.9172763825,-1.0565242768,1,1.0612742901,1
6.38027488436526E+018,1.2376786195767E+018,20.7857017517,20.5199508667,20.1802558899,19.947637558,20.0538082123,0.1102414429,0.0858993828,0.0594247989,0.0441589952,0.0328461789,21.1558856964,22.3320121765,0.3701839447,0.6359348297,0.9756298065,1.2082481384,1.1020774841,0.265750885,0.6054458618,0.8380641937,0.7318935394,0.3396949768,0.5723133087,0.4661426544,0.2326183319,0.1264476776,-0.1061706543,-1.1761264801,-1.5463104248,-1.8120613098,-2.1517562866,-2.3843746185,-2.2782039642,1,1.4333921671,1
6.38027488436526E+018,1.23767861957696E+018,20.7953090668,20.25872612,20.0328083038,19.5995407104,19.4538974762,0.0979640707,0.0763329417,0.052806776,0.0392410941,0.0291881636,20.5770645142,21.306854248,-0.2182445526,0.3183383942,0.5442562104,0.9775238038,1.123167038,0.5365829468,0.762500763,1.1957683564,1.3414115906,0.2259178162,0.6591854096,0.8048286438,0.4332675934,0.5789108276,0.1456432342,-0.7297897338,-0.5115451812,-1.048128128,-1.2740459442,-1.7073135376,-1.8529567718,1,0.6633201838,1
6.38027490047138E+018,1.23767861957761E+018,21.6121482849,20.9569301605,20.842458725,20.6754302979,20.6167602539,0.1080166698,0.0841658637,0.0582255535,0.0432678275,0.0321833119,21.218914032,22.3311595917,-0.3932342529,0.2619838715,0.376455307,0.5434837341,0.6021537781,0.6552181244,0.7696895599,0.936717987,0.995388031,0.1144714355,0.2814998626,0.3401699066,0.1670284271,0.2256984711,0.058670044,-1.1122455597,-0.7190113068,-1.3742294312,-1.4887008667,-1.6557292938,-1.7143993378,1,0.6563590765,1
6.38027490047138E+018,1.23767861957781E+018,21.3870677948,21.376871109,20.9435119629,20.9335079193,20.7375068665,0.0887110829,0.0691230744,0.0478190258,0.0355346613,0.0264312588,22.0463829041,22.3201847076,0.6593151093,0.6695117951,1.1028709412,1.1128749848,1.3088760376,0.0101966858,0.4435558319,0.4535598755,0.6495609283,0.4333591461,0.4433631897,0.6393642425,0.0100040436,0.2060050964,0.1960010528,-0.2738018035,-0.9331169128,-0.9433135986,-1.3766727447,-1.3866767883,-1.5826778411,1,1.1805610657,1
6.37742487613787E+018,1.23767861957801E+018,20.623380661,20.2217826843,20.1573314667,20.1350955963,19.9902553558,0.1172370911,0.0913503468,0.0631957427,0.0469612107,0.0349305123,21.4492950439,21.7611427307,0.8259143829,1.2275123596,1.2919635772,1.3141994476,1.4590396881,0.4015979767,0.4660491943,0.4882850647,0.6331253052,0.0644512176,0.086687088,0.2315273285,0.0222358704,0.1670761109,0.1448402405,-0.3118476868,-1.1377620697,-1.5393600464,-1.603811264,-1.6260471344,-1.7708873749,1,2.1740424633,1
2.48271718423253E+018,1.2376786195784E+018,20.8493614197,20.509967804,20.1530780792,20.1191692352,19.9369621277,0.1291165203,0.1006067172,0.0695992634,0.0517197102,0.0384699628,20.8185176849,21.3065242767,-0.0308437348,0.3085498809,0.6654396057,0.6993484497,0.8815555572,0.3393936157,0.6962833405,0.7301921845,0.912399292,0.3568897248,0.3907985688,0.5730056763,0.033908844,0.2161159515,0.1822071075,-0.4880065918,-0.457162857,-0.7965564727,-1.1534461975,-1.1873550415,-1.369562149,1,1.1061810255,1
2.48271718423253E+018,1.23767861957847E+018,21.5618019104,21.0909748077,20.9479408264,20.8861083984,20.4162254333,0.1352935731,0.1054198369,0.0729289576,0.0541940294,0.0403104015,20.6878604889,22.2288513184,-0.8739414215,-0.4031143188,-0.2600803375,-0.1982479095,0.2716350556,0.4708271027,0.613861084,0.675693512,1.1455764771,0.1430339813,0.2048664093,0.6747493744,0.061832428,0.5317153931,0.4698829651,-1.5409908295,-0.667049408,-1.1378765107,-1.280910492,-1.34274292,-1.8126258851,1,0.7477596998,1
6.37742495774225E+018,1.23767861958181E+018,20.251865387,20.0209941864,19.8636703491,19.8194561005,19.6269664764,0.127128765,0.0990578756,0.0685277805,0.0509234853,0.0378777161,20.0450992584,21.4999008179,-0.2067661286,0.024105072,0.1814289093,0.2256431579,0.418132782,0.2308712006,0.3881950379,0.4324092865,0.6248989106,0.1573238373,0.2015380859,0.39402771,0.0442142486,0.2367038727,0.1924896241,-1.4548015595,-1.2480354309,-1.4789066315,-1.6362304688,-1.6804447174,-1.8729343415,1,0.8912795782,1
6.37742496525845E+018,1.2376786195824E+018,20.9369106293,20.5324363708,20.411939621,20.1626567841,19.8948287964,0.1161726788,0.0905209631,0.0626219809,0.0465348437,0.0346133746,20.9879169464,21.54088974,0.0510063171,0.4554805756,0.5759773254,0.8252601623,1.09308815,0.4044742585,0.5249710083,0.7742538452,1.0420818329,0.1204967498,0.3697795867,0.6376075744,0.2492828369,0.5171108246,0.2678279877,-0.5529727936,-0.6039791107,-1.0084533692,-1.128950119,-1.3782329559,-1.6460609436,1,0.5407153368,1
6.3761583085359E+018,1.23767862009705E+018,20.4131908417,19.9539775848,19.8605060577,19.8433246613,19.4244670868,0.2186367661,0.1703602821,0.1178544611,0.0875784904,0.0651423112,21.7920207977,21.5762386322,1.378829956,1.8380432129,1.93151474,1.9486961364,2.3675537109,0.4592132569,0.552684784,0.5698661804,0.9887237549,0.0934715271,0.1106529235,0.529510498,0.0171813964,0.4360389709,0.4188575745,0.2157821655,-1.1630477905,-1.6222610474,-1.7157325745,-1.7329139709,-2.1517715454,1,0.7449456453,1
6.37615829350351E+018,1.23767862009928E+018,21.3618469238,21.021900177,20.8507881165,20.8757896423,20.565694809,0.2567871511,0.2000868171,0.1384191364,0.1028602496,0.076509133,21.9551029205,22.5706443787,0.5932559967,0.9332027435,1.104314804,1.0793132782,1.3894081115,0.3399467468,0.5110588073,0.4860572815,0.7961521148,0.1711120605,0.1461105347,0.456205368,-0.0250015258,0.2850933075,0.3100948333,-0.6155414582,-1.2087974549,-1.5487442017,-1.7198562622,-1.6948547364,-2.0049495697,1,0.8739327788,1
6.38101372396687E+018,1.23767862010249E+018,20.6670227051,20.2903347015,20.2791252136,20.323474884,20.1649684906,0.0989107713,0.0770706013,0.0533170849,0.0396203101,0.0294702314,21.2495269775,22.7827568054,0.5825042724,0.959192276,0.9704017639,0.9260520935,1.0845584869,0.3766880036,0.3878974915,0.3435478211,0.5020542145,0.0112094879,-0.0331401825,0.1253662109,-0.0443496704,0.114156723,0.1585063934,-1.5332298279,-2.1157341003,-2.4924221039,-2.5036315918,-2.4592819214,-2.6177883148,1,0.6539145112,1
6.38101372074564E+018,1.23767862010374E+018,21.3079528809,21.1452350616,20.7432498932,20.6011180878,20.6854896545,0.0979695916,0.0763372406,0.0528097488,0.0392433032,0.0291898083,21.0618915558,22.2160644531,-0.2460613251,-0.0833435058,0.3186416626,0.460773468,0.3764019013,0.1627178193,0.5647029877,0.7068347931,0.6224632264,0.4019851684,0.5441169738,0.4597454071,0.1421318054,0.0577602387,-0.0843715667,-1.1541728973,-0.9081115722,-1.0708293915,-1.4728145599,-1.6149463653,-1.5305747986,1,1.3441776037,1
6.38101372074564E+018,1.2376786201038E+018,20.7496967316,20.7256603241,20.4307823181,20.2591991425,20.2814865112,0.1285883188,0.1001951471,0.0693145394,0.0515081286,0.0383125842,21.7395133972,21.4343185425,0.9898166656,1.0138530731,1.3087310791,1.4803142547,1.458026886,0.0240364075,0.3189144135,0.4904975891,0.4682102204,0.294878006,0.4664611816,0.4441738129,0.1715831756,0.1492958069,-0.0222873687,0.3051948547,-0.6846218109,-0.7086582184,-1.0035362244,-1.1751194,-1.1528320313,1,1.4708166122,1
6.3810137196719E+018,1.2376786201042E+018,21.3989105225,20.9542331696,21.0157527924,20.7780590057,20.2761478424,0.1092112362,0.0850966573,0.0588694736,0.0437463261,0.0325392298,20.7564849854,21.5249862671,-0.6424255371,-0.1977481842,-0.259267807,-0.0215740203,0.480337143,0.4446773529,0.3831577301,0.6208515168,1.1227626801,-0.0615196228,0.1761741639,0.6780853272,0.2376937867,0.73960495,0.5019111633,-0.7685012817,-0.1260757446,-0.5707530975,-0.5092334747,-0.7469272614,-1.2488384247,1,0.7175836563,1
6.3810137196719E+018,1.23767862010446E+018,20.2491989136,20.1617927551,19.8269405365,19.8147163391,19.7394180298,0.0958044678,0.0746501982,0.0516426601,0.0383760296,0.0285447165,20.6545143127,21.4086837769,0.4053153991,0.4927215576,0.8275737762,0.8397979736,0.9150962829,0.0874061585,0.4222583771,0.4344825745,0.5097808838,0.3348522186,0.347076416,0.4223747253,0.0122241974,0.0875225067,0.0752983093,-0.7541694642,-1.1594848633,-1.2468910218,-1.5817432404,-1.5939674378,-1.6692657471,1,1.2804119587,1
3.12908928387646E+018,1.23767862010511E+018,21.9631118774,21.6696033478,20.9520359039,20.6071376801,20.3215446472,0.0942511335,0.073439844,0.0508053452,0.0377538167,0.0280819032,22.066608429,22.0951690674,0.1034965516,0.3970050812,1.1145725251,1.4594707489,1.7450637818,0.2935085296,1.0110759735,1.3559741973,1.6415672302,0.7175674439,1.0624656677,1.3480587006,0.3448982238,0.6304912567,0.2855930329,-0.0285606384,-0.13205719,-0.4255657196,-1.1431331635,-1.4880313873,-1.7736244202,1,0.4028392136,1
3.12908928387646E+018,1.23767862010518E+018,20.5752716064,20.3002414703,19.7996139526,19.9254817963,19.8214454651,0.0940685272,0.0732975602,0.0507069118,0.0376806706,0.0280274954,21.654756546,23.7167472839,1.0794849396,1.3545150757,1.8551425934,1.7292747497,1.8333110809,0.2750301361,0.7756576538,0.6497898101,0.7538261413,0.5006275177,0.374759674,0.4787960052,-0.1258678437,-0.0218315125,0.1040363312,-2.0619907379,-3.1414756775,-3.4165058136,-3.9171333313,-3.7912654876,-3.8953018188,1,1.0204975605,1
3.12908928387646E+018,1.23767862010531E+018,20.2089557648,20.1772823334,20.1660251617,19.8582057953,19.8961544037,0.0897491723,0.0699319467,0.0483785979,0.0359504819,0.0267405547,21.3128700256,22.6865406036,1.1039142608,1.1355876922,1.1468448639,1.4546642303,1.4167156219,0.0316734314,0.0429306031,0.3507499695,0.3128013611,0.0112571717,0.3190765381,0.2811279297,0.3078193664,0.269870758,-0.0379486084,-1.373670578,-2.4775848388,-2.5092582702,-2.5205154419,-2.8283348083,-2.7903861999,1,1.6961423159,1
3.12908928387646E+018,1.23767862010531E+018,21.5291557312,21.5072021484,21.2784175873,21.3500118256,21.385597229,0.091082111,0.0709705651,0.0490971059,0.0364844128,0.0271376986,22.0994510651,23.1198482513,0.5702953339,0.5922489167,0.8210334778,0.7494392395,0.7138538361,0.0219535828,0.2507381439,0.1791439056,0.1435585022,0.2287845611,0.1571903228,0.1216049194,-0.0715942383,-0.1071796417,-0.0355854034,-1.0203971862,-1.5906925201,-1.6126461029,-1.841430664,-1.7698364257,-1.7342510223,1,1.3531548977,1
2.91844044818062E+018,1.23767862010656E+018,20.968755722,20.4261245728,20.3997402191,20.3862342834,20.0329532623,0.1121092364,0.0873547569,0.0604316182,0.0449071676,0.0334026851,22.5373210907,23.0597286224,1.5685653687,2.1111965179,2.1375808716,2.1510868073,2.5043678284,0.5426311492,0.5690155029,0.5825214386,0.9358024597,0.0263843537,0.0398902894,0.3931713105,0.0135059357,0.3667869568,0.3532810211,-0.5224075317,-2.0909729004,-2.6336040496,-2.6599884033,-2.673494339,-3.0267753601,1,2.4294309616,1
6.38027489402894E+018,1.23767862011409E+018,21.3497390747,20.892665863,20.8003978729,20.7275886536,20.4518737793,0.121400997,0.0945948362,0.0654402673,0.0486291349,0.036171142,21.0070571899,21.5368061066,-0.3426818848,0.1143913269,0.206659317,0.2794685363,0.5551834106,0.4570732117,0.5493412018,0.6221504211,0.8978652954,0.0922679901,0.1650772094,0.4407920837,0.0728092193,0.3485240936,0.2757148743,-0.5297489167,-0.1870670319,-0.6441402436,-0.7364082337,-0.809217453,-1.0849323273,1,0.7790979147,1
6.38027489402894E+018,1.23767862011429E+018,22.2409305573,21.2863502502,21.115486145,21.0357685089,21.0890960693,0.1373692602,0.1070371941,0.0740478337,0.0550254807,0.0409288481,20.897233963,22.5276985168,-1.3436965943,-0.3891162872,-0.218252182,-0.1385345459,-0.1918621063,0.9545803071,1.1254444123,1.2051620484,1.151834488,0.1708641052,0.2505817413,0.1972541809,0.0797176361,0.0263900757,-0.0533275604,-1.6304645538,-0.2867679595,-1.2413482666,-1.4122123718,-1.4919300079,-1.4386024475,1,0.708141923,1
6.37742487613788E+018,1.23767862011488E+018,22.367181778,21.9534797668,21.5500049591,21.6514396667,21.3986797333,0.1182078645,0.092106767,0.0637190342,0.0473500714,0.035219755,21.6646709442,22.2937488556,-0.7025108338,-0.2888088226,0.1146659851,0.0132312775,0.2659912109,0.4137020112,0.8171768189,0.7157421113,0.9685020447,0.4034748077,0.3020401001,0.5548000335,-0.1014347076,0.1513252258,0.2527599334,-0.6290779114,0.0734329224,-0.3402690888,-0.7437438965,-0.6423091889,-0.8950691223,1,1.0035340786,1
6.37742487613788E+018,1.23767862011508E+018,21.4256725311,20.9945411682,20.7313995361,20.8446941376,20.6336688995,0.1040137708,0.0810468271,0.0560678206,0.0416643992,0.0309906583,20.6365013123,21.967798233,-0.7891712188,-0.3580398559,-0.0948982238,-0.2081928253,0.0028324128,0.4311313629,0.694272995,0.5809783935,0.7920036316,0.2631416321,0.1498470306,0.3608722687,-0.1132946015,0.0977306366,0.2110252381,-1.3312969207,-0.5421257019,-0.9732570648,-1.2363986969,-1.1231040954,-1.3341293335,1,0.8287855983,1
2.91457016725085E+018,1.23767862169659E+018,21.4471092224,20.6625080109,20.356628418,20.141998291,19.8088626862,0.0953167379,0.0742701516,0.0513797477,0.0381806605,0.0283993967,23.1932411194,22.3113555908,1.746131897,2.5307331085,2.8366127014,3.0512428284,3.3843784332,0.7846012115,1.0904808044,1.3051109314,1.6382465362,0.3058795929,0.5205097199,0.8536453247,0.214630127,0.5477657318,0.3331356048,0.8818855286,-0.8642463684,-1.6488475799,-1.9547271728,-2.1693572998,-2.5024929046,1,2.376581192,1
